"Oaxaca","GENERAL",2004,"IMSS.OP",1790
"Puebla","GENERAL",2004,"IMSS.OP",898
"Queretaro","GENERAL",2004,"IMSS.OP",0
"Quintana Roo","GENERAL",2004,"IMSS.OP",0
"San Luis Potosi","GENERAL",2004,"IMSS.OP",644
"Sinaloa","GENERAL",2004,"IMSS.OP",243
"Sonora","GENERAL",2004,"IMSS.OP",0
"Tabasco","GENERAL",2004,"IMSS.OP",0
"Tamaulipas","GENERAL",2004,"IMSS.OP",728
"Tlaxcala","GENERAL",2004,"IMSS.OP",0
"Veracruz","GENERAL",2004,"IMSS.OP",676
"Yucatan","GENERAL",2004,"IMSS.OP",610
"Zacatecas","GENERAL",2004,"IMSS.OP",434
"Aguascalientes","GENERAL",2004,"DIF",0
"Baja California","GENERAL",2004,"DIF",0
"Baja California Sur","GENERAL",2004,"DIF",0
"Campeche","GENERAL",2004,"DIF",0
"Coahuila","GENERAL",2004,"DIF",0
"Colima","GENERAL",2004,"DIF",1
"Chiapas","GENERAL",2004,"DIF",0
"Chihuahua","GENERAL",2004,"DIF",0
"Distrito Federal","GENERAL",2004,"DIF",12
"Durango","GENERAL",2004,"DIF",0
"Guanajuato","GENERAL",2004,"DIF",0
"Guerrero","GENERAL",2004,"DIF",0
"Hidalgo","GENERAL",2004,"DIF",64
"Jalisco","GENERAL",2004,"DIF",8
"Mexico","GENERAL",2004,"DIF",284
"Michoacan","GENERAL",2004,"DIF",0
"Morelos","GENERAL",2004,"DIF",0
"Nayarit","GENERAL",2004,"DIF",1
"Nuevo Leon","GENERAL",2004,"DIF",1
"Oaxaca","GENERAL",2004,"DIF",4
"Puebla","GENERAL",2004,"DIF",1
"Queretaro","GENERAL",2004,"DIF",0
"Quintana Roo","GENERAL",2004,"DIF",0
"San Luis Potosi","GENERAL",2004,"DIF",0
"Sinaloa","GENERAL",2004,"DIF",36
"Sonora","GENERAL",2004,"DIF",0
"Tabasco","GENERAL",2004,"DIF",0
"Tamaulipas","GENERAL",2004,"DIF",0
"Tlaxcala","GENERAL",2004,"DIF",0
"Veracruz","GENERAL",2004,"DIF",3
"Yucatan","GENERAL",2004,"DIF",6
"Zacatecas","GENERAL",2004,"DIF",2
"Aguascalientes","GENERAL",2004,"PEMEX",0
"Baja California","GENERAL",2004,"PEMEX",0
"Baja California Sur","GENERAL",2004,"PEMEX",0
"Campeche","GENERAL",2004,"PEMEX",11
"Coahuila","GENERAL",2004,"PEMEX",0
"Colima","GENERAL",2004,"PEMEX",0
"Chiapas","GENERAL",2004,"PEMEX",9
"Chihuahua","GENERAL",2004,"PEMEX",0
"Distrito Federal","GENERAL",2004,"PEMEX",120
"Durango","GENERAL",2004,"PEMEX",0
"Guanajuato","GENERAL",2004,"PEMEX",41
"Guerrero","GENERAL",2004,"PEMEX",0
"Hidalgo","GENERAL",2004,"PEMEX",55
"Jalisco","GENERAL",2004,"PEMEX",1
"Mexico","GENERAL",2004,"PEMEX",2
"Michoacan","GENERAL",2004,"PEMEX",0
"Morelos","GENERAL",2004,"PEMEX",0
"Nayarit","GENERAL",2004,"PEMEX",0
"Nuevo Leon","GENERAL",2004,"PEMEX",46
"Oaxaca","GENERAL",2004,"PEMEX",56
"Puebla","GENERAL",2004,"PEMEX",17
"Queretaro","GENERAL",2004,"PEMEX",0
"Quintana Roo","GENERAL",2004,"PEMEX",0
"San Luis Potosi","GENERAL",2004,"PEMEX",1
"Sinaloa","GENERAL",2004,"PEMEX",0
"Sonora","GENERAL",2004,"PEMEX",0
"Tabasco","GENERAL",2004,"PEMEX",34
"Tamaulipas","GENERAL",2004,"PEMEX",89
"Tlaxcala","GENERAL",2004,"PEMEX",0
"Veracruz","GENERAL",2004,"PEMEX",214
"Yucatan","GENERAL",2004,"PEMEX",0
"Zacatecas","GENERAL",2004,"PEMEX",0
"Aguascalientes","GENERAL",2004,"SEDENA",0
"Baja California","GENERAL",2004,"SEDENA",12
"Baja California Sur","GENERAL",2004,"SEDENA",12
"Campeche","GENERAL",2004,"SEDENA",3
"Coahuila","GENERAL",2004,"SEDENA",13
"Colima","GENERAL",2004,"SEDENA",2
"Chiapas","GENERAL",2004,"SEDENA",40
"Chihuahua","GENERAL",2004,"SEDENA",0
"Distrito Federal","GENERAL",2004,"SEDENA",79
"Durango","GENERAL",2004,"SEDENA",13
"Guanajuato","GENERAL",2004,"SEDENA",8
"Guerrero","GENERAL",2004,"SEDENA",29
"Hidalgo","GENERAL",2004,"SEDENA",3
"Jalisco","GENERAL",2004,"SEDENA",15
"Mexico","GENERAL",2004,"SEDENA",99
"Michoacan","GENERAL",2004,"SEDENA",0
"Morelos","GENERAL",2004,"SEDENA",0
"Nayarit","GENERAL",2004,"SEDENA",0
"Nuevo Leon","GENERAL",2004,"SEDENA",2
"Oaxaca","GENERAL",2004,"SEDENA",31
"Puebla","GENERAL",2004,"SEDENA",17
"Queretaro","GENERAL",2004,"SEDENA",0
"Quintana Roo","GENERAL",2004,"SEDENA",5
"San Luis Potosi","GENERAL",2004,"SEDENA",5
"Sinaloa","GENERAL",2004,"SEDENA",7
"Sonora","GENERAL",2004,"SEDENA",2
"Tabasco","GENERAL",2004,"SEDENA",0
"Tamaulipas","GENERAL",2004,"SEDENA",15
"Tlaxcala","GENERAL",2004,"SEDENA",1
"Veracruz","GENERAL",2004,"SEDENA",7
"Yucatan","GENERAL",2004,"SEDENA",7
"Zacatecas","GENERAL",2004,"SEDENA",4
"Aguascalientes","GENERAL",2004,"SEMAR",0
"Baja California","GENERAL",2004,"SEMAR",1
"Baja California Sur","GENERAL",2004,"SEMAR",0
"Campeche","GENERAL",2004,"SEMAR",8
"Coahuila","GENERAL",2004,"SEMAR",0
"Colima","GENERAL",2004,"SEMAR",8
"Chiapas","GENERAL",2004,"SEMAR",0
"Chihuahua","GENERAL",2004,"SEMAR",0
"Distrito Federal","GENERAL",2004,"SEMAR",31
"Durango","GENERAL",2004,"SEMAR",0
"Guanajuato","GENERAL",2004,"SEMAR",0
"Guerrero","GENERAL",2004,"SEMAR",6
"Hidalgo","GENERAL",2004,"SEMAR",0
"Jalisco","GENERAL",2004,"SEMAR",3
"Mexico","GENERAL",2004,"SEMAR",0
"Michoacan","GENERAL",2004,"SEMAR",11
"Morelos","GENERAL",2004,"SEMAR",0
"Nayarit","GENERAL",2004,"SEMAR",0
"Nuevo Leon","GENERAL",2004,"SEMAR",0
"Oaxaca","GENERAL",2004,"SEMAR",23
"Puebla","GENERAL",2004,"SEMAR",0
"Queretaro","GENERAL",2004,"SEMAR",0
"Quintana Roo","GENERAL",2004,"SEMAR",10
"San Luis Potosi","GENERAL",2004,"SEMAR",0
"Sinaloa","GENERAL",2004,"SEMAR",11
"Sonora","GENERAL",2004,"SEMAR",0
"Tabasco","GENERAL",2004,"SEMAR",7
"Tamaulipas","GENERAL",2004,"SEMAR",0
"Tlaxcala","GENERAL",2004,"SEMAR",0
"Veracruz","GENERAL",2004,"SEMAR",36
"Yucatan","GENERAL",2004,"SEMAR",0
"Zacatecas","GENERAL",2004,"SEMAR",0
"Aguascalientes","GENERAL",2004,"OTRAS",0
"Baja California","GENERAL",2004,"OTRAS",92
"Baja California Sur","GENERAL",2004,"OTRAS",0
"Campeche","GENERAL",2004,"OTRAS",63
"Coahuila","GENERAL",2004,"OTRAS",429
"Colima","GENERAL",2004,"OTRAS",2
"Chiapas","GENERAL",2004,"OTRAS",25
"Chihuahua","GENERAL",2004,"OTRAS",407
"Distrito Federal","GENERAL",2004,"OTRAS",69
"Durango","GENERAL",2004,"OTRAS",0
"Guanajuato","GENERAL",2004,"OTRAS",13
"Guerrero","GENERAL",2004,"OTRAS",0
"Hidalgo","GENERAL",2004,"OTRAS",30
"Jalisco","GENERAL",2004,"OTRAS",1234
"Mexico","GENERAL",2004,"OTRAS",665
"Michoacan","GENERAL",2004,"OTRAS",0
"Morelos","GENERAL",2004,"OTRAS",0
"Nayarit","GENERAL",2004,"OTRAS",16
"Nuevo Leon","GENERAL",2004,"OTRAS",1416
"Oaxaca","GENERAL",2004,"OTRAS",26
"Puebla","GENERAL",2004,"OTRAS",285
"Queretaro","GENERAL",2004,"OTRAS",1
"Quintana Roo","GENERAL",2004,"OTRAS",0
"San Luis Potosi","GENERAL",2004,"OTRAS",36
"Sinaloa","GENERAL",2004,"OTRAS",305
"Sonora","GENERAL",2004,"OTRAS",45
"Tabasco","GENERAL",2004,"OTRAS",100
"Tamaulipas","GENERAL",2004,"OTRAS",138
"Tlaxcala","GENERAL",2004,"OTRAS",0
"Veracruz","GENERAL",2004,"OTRAS",0
"Yucatan","GENERAL",2004,"OTRAS",3
"Zacatecas","GENERAL",2004,"OTRAS",0
"Aguascalientes","GENERAL",2005,"SALUD",572
"Baja California","GENERAL",2005,"SALUD",855
"Baja California Sur","GENERAL",2005,"SALUD",534
"Campeche","GENERAL",2005,"SALUD",778
"Coahuila","GENERAL",2005,"SALUD",911
"Colima","GENERAL",2005,"SALUD",499
"Chiapas","GENERAL",2005,"SALUD",1886
"Chihuahua","GENERAL",2005,"SALUD",2916
"Distrito Federal","GENERAL",2005,"SALUD",15870
"Durango","GENERAL",2005,"SALUD",2374
"Guanajuato","GENERAL",2005,"SALUD",5026
"Guerrero","GENERAL",2005,"SALUD",3491
"Hidalgo","GENERAL",2005,"SALUD",4055
"Jalisco","GENERAL",2005,"SALUD",3797
"Mexico","GENERAL",2005,"SALUD",16651
"Michoacan","GENERAL",2005,"SALUD",3544
"Morelos","GENERAL",2005,"SALUD",1721
"Nayarit","GENERAL",2005,"SALUD",619
"Nuevo Leon","GENERAL",2005,"SALUD",1957
"Oaxaca","GENERAL",2005,"SALUD",2099
"Puebla","GENERAL",2005,"SALUD",8726
"Queretaro","GENERAL",2005,"SALUD",937
"Quintana Roo","GENERAL",2005,"SALUD",1292
"San Luis Potosi","GENERAL",2005,"SALUD",2682
"Sinaloa","GENERAL",2005,"SALUD",1042
"Sonora","GENERAL",2005,"SALUD",1423
"Tabasco","GENERAL",2005,"SALUD",1448
"Tamaulipas","GENERAL",2005,"SALUD",2283
"Tlaxcala","GENERAL",2005,"SALUD",1646
"Veracruz","GENERAL",2005,"SALUD",6282
"Yucatan","GENERAL",2005,"SALUD",1930
"Zacatecas","GENERAL",2005,"SALUD",847
"Aguascalientes","GENERAL",2005,"IMSS.ORD",256
"Baja California","GENERAL",2005,"IMSS.ORD",560
"Baja California Sur","GENERAL",2005,"IMSS.ORD",25
"Campeche","GENERAL",2005,"IMSS.ORD",47
"Coahuila","GENERAL",2005,"IMSS.ORD",249
"Colima","GENERAL",2005,"IMSS.ORD",132
"Chiapas","GENERAL",2005,"IMSS.ORD",75
"Chihuahua","GENERAL",2005,"IMSS.ORD",280
"Distrito Federal","GENERAL",2005,"IMSS.ORD",1067
"Durango","GENERAL",2005,"IMSS.ORD",76
"Guanajuato","GENERAL",2005,"IMSS.ORD",745
"Guerrero","GENERAL",2005,"IMSS.ORD",542
"Hidalgo","GENERAL",2005,"IMSS.ORD",132
"Jalisco","GENERAL",2005,"IMSS.ORD",2238
"Mexico","GENERAL",2005,"IMSS.ORD",727
"Michoacan","GENERAL",2005,"IMSS.ORD",252
"Morelos","GENERAL",2005,"IMSS.ORD",221
"Nayarit","GENERAL",2005,"IMSS.ORD",118
"Nuevo Leon","GENERAL",2005,"IMSS.ORD",684
"Oaxaca","GENERAL",2005,"IMSS.ORD",136
"Puebla","GENERAL",2005,"IMSS.ORD",939
"Queretaro","GENERAL",2005,"IMSS.ORD",416
"Quintana Roo","GENERAL",2005,"IMSS.ORD",386
"San Luis Potosi","GENERAL",2005,"IMSS.ORD",494
"Sinaloa","GENERAL",2005,"IMSS.ORD",140
"Sonora","GENERAL",2005,"IMSS.ORD",418
"Tabasco","GENERAL",2005,"IMSS.ORD",32
"Tamaulipas","GENERAL",2005,"IMSS.ORD",319
"Tlaxcala","GENERAL",2005,"IMSS.ORD",200
"Veracruz","GENERAL",2005,"IMSS.ORD",564
"Yucatan","GENERAL",2005,"IMSS.ORD",181
"Zacatecas","GENERAL",2005,"IMSS.ORD",100
"Aguascalientes","GENERAL",2005,"ISSSTE",2
"Baja California","GENERAL",2005,"ISSSTE",38
"Baja California Sur","GENERAL",2005,"ISSSTE",87
"Campeche","GENERAL",2005,"ISSSTE",39
"Coahuila","GENERAL",2005,"ISSSTE",60
"Colima","GENERAL",2005,"ISSSTE",12
"Chiapas","GENERAL",2005,"ISSSTE",43
"Chihuahua","GENERAL",2005,"ISSSTE",35
"Distrito Federal","GENERAL",2005,"ISSSTE",1007
"Durango","GENERAL",2005,"ISSSTE",56
"Guanajuato","GENERAL",2005,"ISSSTE",97
"Guerrero","GENERAL",2005,"ISSSTE",147
"Hidalgo","GENERAL",2005,"ISSSTE",61
"Jalisco","GENERAL",2005,"ISSSTE",24
"Mexico","GENERAL",2005,"ISSSTE",240
"Michoacan","GENERAL",2005,"ISSSTE",95
"Morelos","GENERAL",2005,"ISSSTE",125
"Nayarit","GENERAL",2005,"ISSSTE",39
"Nuevo Leon","GENERAL",2005,"ISSSTE",23
"Oaxaca","GENERAL",2005,"ISSSTE",118
"Puebla","GENERAL",2005,"ISSSTE",138
"Queretaro","GENERAL",2005,"ISSSTE",55
"Quintana Roo","GENERAL",2005,"ISSSTE",63
"San Luis Potosi","GENERAL",2005,"ISSSTE",58
"Sinaloa","GENERAL",2005,"ISSSTE",66
"Sonora","GENERAL",2005,"ISSSTE",0
"Tabasco","GENERAL",2005,"ISSSTE",31
"Tamaulipas","GENERAL",2005,"ISSSTE",90
"Tlaxcala","GENERAL",2005,"ISSSTE",24
"Veracruz","GENERAL",2005,"ISSSTE",86
"Yucatan","GENERAL",2005,"ISSSTE",82
"Zacatecas","GENERAL",2005,"ISSSTE",32
"Aguascalientes","GENERAL",2005,"IMSS.OP",0
"Baja California","GENERAL",2005,"IMSS.OP",16
"Baja California Sur","GENERAL",2005,"IMSS.OP",0
"Campeche","GENERAL",2005,"IMSS.OP",109
"Coahuila","GENERAL",2005,"IMSS.OP",221
"Colima","GENERAL",2005,"IMSS.OP",0
"Chiapas","GENERAL",2005,"IMSS.OP",821
"Chihuahua","GENERAL",2005,"IMSS.OP",338
"Distrito Federal","GENERAL",2005,"IMSS.OP",0
"Durango","GENERAL",2005,"IMSS.OP",285
"Guanajuato","GENERAL",2005,"IMSS.OP",2
"Guerrero","GENERAL",2005,"IMSS.OP",16
"Hidalgo","GENERAL",2005,"IMSS.OP",348
"Jalisco","GENERAL",2005,"IMSS.OP",0
"Mexico","GENERAL",2005,"IMSS.OP",1
"Michoacan","GENERAL",2005,"IMSS.OP",662
"Morelos","GENERAL",2005,"IMSS.OP",5
"Nayarit","GENERAL",2005,"IMSS.OP",151
"Nuevo Leon","GENERAL",2005,"IMSS.OP",0
"Oaxaca","GENERAL",2005,"IMSS.OP",2122
"Puebla","GENERAL",2005,"IMSS.OP",895
"Queretaro","GENERAL",2005,"IMSS.OP",0
"Quintana Roo","GENERAL",2005,"IMSS.OP",0
"San Luis Potosi","GENERAL",2005,"IMSS.OP",709
"Sinaloa","GENERAL",2005,"IMSS.OP",292
"Sonora","GENERAL",2005,"IMSS.OP",0
"Tabasco","GENERAL",2005,"IMSS.OP",0
"Tamaulipas","GENERAL",2005,"IMSS.OP",376
"Tlaxcala","GENERAL",2005,"IMSS.OP",0
"Veracruz","GENERAL",2005,"IMSS.OP",1194
"Yucatan","GENERAL",2005,"IMSS.OP",761
"Zacatecas","GENERAL",2005,"IMSS.OP",335
"Aguascalientes","GENERAL",2005,"DIF",0
"Baja California","GENERAL",2005,"DIF",0
"Baja California Sur","GENERAL",2005,"DIF",0
"Campeche","GENERAL",2005,"DIF",0
"Coahuila","GENERAL",2005,"DIF",1
"Colima","GENERAL",2005,"DIF",0
"Chiapas","GENERAL",2005,"DIF",0
"Chihuahua","GENERAL",2005,"DIF",0
"Distrito Federal","GENERAL",2005,"DIF",17
"Durango","GENERAL",2005,"DIF",0
"Guanajuato","GENERAL",2005,"DIF",0
"Guerrero","GENERAL",2005,"DIF",0
"Hidalgo","GENERAL",2005,"DIF",32
"Jalisco","GENERAL",2005,"DIF",1
"Mexico","GENERAL",2005,"DIF",185
"Michoacan","GENERAL",2005,"DIF",0
"Morelos","GENERAL",2005,"DIF",0
"Nayarit","GENERAL",2005,"DIF",0
"Nuevo Leon","GENERAL",2005,"DIF",2
"Oaxaca","GENERAL",2005,"DIF",1
"Puebla","GENERAL",2005,"DIF",2
"Queretaro","GENERAL",2005,"DIF",0
"Quintana Roo","GENERAL",2005,"DIF",0
"San Luis Potosi","GENERAL",2005,"DIF",0
"Sinaloa","GENERAL",2005,"DIF",29
"Sonora","GENERAL",2005,"DIF",0
"Tabasco","GENERAL",2005,"DIF",0
"Tamaulipas","GENERAL",2005,"DIF",10
"Tlaxcala","GENERAL",2005,"DIF",0
"Veracruz","GENERAL",2005,"DIF",5
"Yucatan","GENERAL",2005,"DIF",3
"Zacatecas","GENERAL",2005,"DIF",2
"Aguascalientes","GENERAL",2005,"PEMEX",0
"Baja California","GENERAL",2005,"PEMEX",0
"Baja California Sur","GENERAL",2005,"PEMEX",0
"Campeche","GENERAL",2005,"PEMEX",2
"Coahuila","GENERAL",2005,"PEMEX",0
"Colima","GENERAL",2005,"PEMEX",0
"Chiapas","GENERAL",2005,"PEMEX",16
"Chihuahua","GENERAL",2005,"PEMEX",0
"Distrito Federal","GENERAL",2005,"PEMEX",168
"Durango","GENERAL",2005,"PEMEX",0
"Guanajuato","GENERAL",2005,"PEMEX",57
"Guerrero","GENERAL",2005,"PEMEX",0
"Hidalgo","GENERAL",2005,"PEMEX",39
"Jalisco","GENERAL",2005,"PEMEX",1
"Mexico","GENERAL",2005,"PEMEX",0
"Michoacan","GENERAL",2005,"PEMEX",0
"Morelos","GENERAL",2005,"PEMEX",0
"Nayarit","GENERAL",2005,"PEMEX",0
"Nuevo Leon","GENERAL",2005,"PEMEX",36
"Oaxaca","GENERAL",2005,"PEMEX",49
"Puebla","GENERAL",2005,"PEMEX",7
"Queretaro","GENERAL",2005,"PEMEX",0
"Quintana Roo","GENERAL",2005,"PEMEX",0
"San Luis Potosi","GENERAL",2005,"PEMEX",23
"Sinaloa","GENERAL",2005,"PEMEX",0
"Sonora","GENERAL",2005,"PEMEX",0
"Tabasco","GENERAL",2005,"PEMEX",37
"Tamaulipas","GENERAL",2005,"PEMEX",82
"Tlaxcala","GENERAL",2005,"PEMEX",0
"Veracruz","GENERAL",2005,"PEMEX",207
"Yucatan","GENERAL",2005,"PEMEX",0
"Zacatecas","GENERAL",2005,"PEMEX",0
"Aguascalientes","GENERAL",2005,"SEDENA",1
"Baja California","GENERAL",2005,"SEDENA",21
"Baja California Sur","GENERAL",2005,"SEDENA",8
"Campeche","GENERAL",2005,"SEDENA",3
"Coahuila","GENERAL",2005,"SEDENA",8
"Colima","GENERAL",2005,"SEDENA",3
"Chiapas","GENERAL",2005,"SEDENA",33
"Chihuahua","GENERAL",2005,"SEDENA",5
"Distrito Federal","GENERAL",2005,"SEDENA",69
"Durango","GENERAL",2005,"SEDENA",3
"Guanajuato","GENERAL",2005,"SEDENA",8
"Guerrero","GENERAL",2005,"SEDENA",6
"Hidalgo","GENERAL",2005,"SEDENA",0
"Jalisco","GENERAL",2005,"SEDENA",19
"Mexico","GENERAL",2005,"SEDENA",61
"Michoacan","GENERAL",2005,"SEDENA",0
"Morelos","GENERAL",2005,"SEDENA",0
"Nayarit","GENERAL",2005,"SEDENA",0
"Nuevo Leon","GENERAL",2005,"SEDENA",3
"Oaxaca","GENERAL",2005,"SEDENA",19
"Puebla","GENERAL",2005,"SEDENA",5
"Queretaro","GENERAL",2005,"SEDENA",0
"Quintana Roo","GENERAL",2005,"SEDENA",0
"San Luis Potosi","GENERAL",2005,"SEDENA",13
"Sinaloa","GENERAL",2005,"SEDENA",5
"Sonora","GENERAL",2005,"SEDENA",0
"Tabasco","GENERAL",2005,"SEDENA",2
"Tamaulipas","GENERAL",2005,"SEDENA",9
"Tlaxcala","GENERAL",2005,"SEDENA",3
"Veracruz","GENERAL",2005,"SEDENA",10
"Yucatan","GENERAL",2005,"SEDENA",15
"Zacatecas","GENERAL",2005,"SEDENA",5
"Aguascalientes","GENERAL",2005,"SEMAR",0
"Baja California","GENERAL",2005,"SEMAR",7
"Baja California Sur","GENERAL",2005,"SEMAR",0
"Campeche","GENERAL",2005,"SEMAR",5
"Coahuila","GENERAL",2005,"SEMAR",0
"Colima","GENERAL",2005,"SEMAR",16
"Chiapas","GENERAL",2005,"SEMAR",0
"Chihuahua","GENERAL",2005,"SEMAR",0
"Distrito Federal","GENERAL",2005,"SEMAR",23
"Durango","GENERAL",2005,"SEMAR",0
"Guanajuato","GENERAL",2005,"SEMAR",0
"Guerrero","GENERAL",2005,"SEMAR",10
"Hidalgo","GENERAL",2005,"SEMAR",0
"Jalisco","GENERAL",2005,"SEMAR",2
"Mexico","GENERAL",2005,"SEMAR",0
"Michoacan","GENERAL",2005,"SEMAR",8
"Morelos","GENERAL",2005,"SEMAR",0
"Nayarit","GENERAL",2005,"SEMAR",0
"Nuevo Leon","GENERAL",2005,"SEMAR",0
"Oaxaca","GENERAL",2005,"SEMAR",25
"Puebla","GENERAL",2005,"SEMAR",0
"Queretaro","GENERAL",2005,"SEMAR",0
"Quintana Roo","GENERAL",2005,"SEMAR",3
"San Luis Potosi","GENERAL",2005,"SEMAR",0
"Sinaloa","GENERAL",2005,"SEMAR",10
"Sonora","GENERAL",2005,"SEMAR",0
"Tabasco","GENERAL",2005,"SEMAR",1
"Tamaulipas","GENERAL",2005,"SEMAR",4
